Date Time,Turbidity Daily Mean (NTU),Quality Code
7/8/2018 0:00,41.88,1: Good data
7/9/2018 0:00,38.68,1: Good data
7/10/2018 0:00,37.66,1: Good data
7/11/2018 0:00,39.21,1: Good data
7/12/2018 0:00,41.31,1: Good data
7/13/2018 0:00,38.66,1: Good data
7/14/2018 0:00,37.5,1: Good data
7/15/2018 0:00,39.21,1: Good data
7/16/2018 0:00,36.82,1: Good data
7/17/2018 0:00, ,170: Unreliable Data
7/18/2018 0:00, ,255: No data exists
7/19/2018 0:00,34.16,1: Good data
7/20/2018 0:00,36.47,1: Good data
7/21/2018 0:00, ,170: Unreliable Data
7/22/2018 0:00,35.07,1: Good data
7/23/2018 0:00,33.44,1: Good data
7/24/2018 0:00,34.56,1: Good data
7/25/2018 0:00, ,170: Unreliable Data
7/26/2018 0:00,36.87,1: Good data
7/27/2018 0:00,36.36,1: Good data
7/28/2018 0:00,36.65,1: Good data
7/29/2018 0:00,38.28,1: Good data
7/30/2018 0:00, ,170: Unreliable Data
7/31/2018 0:00,35.9,1: Good data
8/1/2018 0:00,38.03,1: Good data
8/2/2018 0:00,38.38,1: Good data
8/3/2018 0:00,37.45,1: Good data
8/4/2018 0:00,36.91,1: Good data
8/5/2018 0:00,37.96,1: Good data
8/6/2018 0:00, ,170: Unreliable Data
8/7/2018 0:00,35.25,1: Good data
8/8/2018 0:00, ,170: Unreliable Data
8/9/2018 0:00,35.88,1: Good data
8/10/2018 0:00, ,255: No data exists
8/11/2018 0:00,29.08,1: Good data
8/12/2018 0:00,28.4,1: Good data
8/13/2018 0:00, ,170: Unreliable Data
8/14/2018 0:00,29.57,1: Good data
8/15/2018 0:00,29.38,1: Good data
8/16/2018 0:00,30.77,1: Good data
8/17/2018 0:00, ,170: Unreliable Data
8/18/2018 0:00,32.73,1: Good data
8/19/2018 0:00,36.42,1: Good data
8/20/2018 0:00,41.06,1: Good data
8/21/2018 0:00,45.49,1: Good data
8/22/2018 0:00, ,170: Unreliable Data
8/23/2018 0:00,41.59,1: Good data
8/24/2018 0:00,39.6,1: Good data
8/25/2018 0:00,38.98,1: Good data
8/26/2018 0:00, ,170: Unreliable Data
8/27/2018 0:00, ,170: Unreliable Data
8/28/2018 0:00,30.36,1: Good data
8/29/2018 0:00,20.42,1: Good data
8/30/2018 0:00,16.26,1: Good data
8/31/2018 0:00,18.3,1: Good data
9/1/2018 0:00,18.25,1: Good data
9/2/2018 0:00,17.78,1: Good data
9/3/2018 0:00,18.49,1: Good data
9/4/2018 0:00,18.39,1: Good data
9/5/2018 0:00,19.11,1: Good data
9/6/2018 0:00,19.15,1: Good data
9/7/2018 0:00, ,170: Unreliable Data
9/8/2018 0:00,21.25,1: Good data
9/9/2018 0:00,21.82,1: Good data
9/10/2018 0:00,21.18,1: Good data
9/11/2018 0:00,22.4,1: Good data
9/12/2018 0:00,24.34,1: Good data
9/13/2018 0:00,26.04,1: Good data
9/14/2018 0:00, ,255: No data exists
9/15/2018 0:00,23.09,1: Good data
9/16/2018 0:00,21.61,1: Good data
9/17/2018 0:00,20.91,1: Good data
9/18/2018 0:00, ,170: Unreliable Data
9/19/2018 0:00,22.43,1: Good data
9/20/2018 0:00,22.77,1: Good data
9/21/2018 0:00,22.72,1: Good data
9/22/2018 0:00,22.5,1: Good data
9/23/2018 0:00,22.34,1: Good data
9/24/2018 0:00,19.98,1: Good data
9/25/2018 0:00,18.71,1: Good data
9/26/2018 0:00,16.71,1: Good data
9/27/2018 0:00,18.44,1: Good data
9/28/2018 0:00,27.01,1: Good data
9/29/2018 0:00,26.2,1: Good data
9/30/2018 0:00,22.06,1: Good data
10/1/2018 0:00,21.89,1: Good data
10/2/2018 0:00,26.66,1: Good data
10/3/2018 0:00,27.99,1: Good data
10/4/2018 0:00,31.29,1: Good data
10/5/2018 0:00,30.61,1: Good data
10/6/2018 0:00, ,170: Unreliable Data
10/7/2018 0:00,39.03,1: Good data
10/8/2018 0:00,37.03,1: Good data
10/9/2018 0:00,29.93,1: Good data
10/10/2018 0:00,28.51,1: Good data
10/11/2018 0:00,27.64,1: Good data
10/12/2018 0:00,29.69,1: Good data
10/13/2018 0:00,25.17,1: Good data
10/14/2018 0:00,22.06,1: Good data
10/15/2018 0:00,29.16,1: Good data
10/16/2018 0:00, ,170: Unreliable Data
10/17/2018 0:00,25.55,1: Good data
10/18/2018 0:00,22.56,1: Good data
10/19/2018 0:00, ,255: No data exists
10/20/2018 0:00,24.74,1: Good data
10/21/2018 0:00,23.31,1: Good data
10/22/2018 0:00,23.5,1: Good data
10/23/2018 0:00,32.04,1: Good data
10/24/2018 0:00,30.33,1: Good data
10/25/2018 0:00,29.24,1: Good data
10/26/2018 0:00,36.33,1: Good data
10/27/2018 0:00,32.2,1: Good data
10/28/2018 0:00,37.99,1: Good data
10/29/2018 0:00,47.28,1: Good data
10/30/2018 0:00,56.08,1: Good data
10/31/2018 0:00,44.05,1: Good data
11/1/2018 0:00,39.6,1: Good data
11/2/2018 0:00,42.87,1: Good data
11/3/2018 0:00,44.96,1: Good data
11/4/2018 0:00,39.69,1: Good data
11/5/2018 0:00,41.11,1: Good data
11/6/2018 0:00,42.76,1: Good data
11/7/2018 0:00,41.11,1: Good data
11/8/2018 0:00,44.42,1: Good data
11/9/2018 0:00,41.06,1: Good data
11/10/2018 0:00,34.59,1: Good data
11/11/2018 0:00,30.86,1: Good data
11/12/2018 0:00,28.1,1: Good data
11/13/2018 0:00,29.17,1: Good data
11/14/2018 0:00,30.22,1: Good data
11/15/2018 0:00,28.91,1: Good data
11/16/2018 0:00,29.3,1: Good data
11/17/2018 0:00,30.87,1: Good data
11/18/2018 0:00,26.18,1: Good data
11/19/2018 0:00,25.05,1: Good data
11/20/2018 0:00,24.84,1: Good data
11/21/2018 0:00,25.62,1: Good data
11/22/2018 0:00,29.49,1: Good data
11/23/2018 0:00,31.25,1: Good data
11/24/2018 0:00,31.2,1: Good data
11/25/2018 0:00,23.2,1: Good data
11/26/2018 0:00,16.43,1: Good data
11/27/2018 0:00,17.25,1: Good data
11/28/2018 0:00,21.92,1: Good data
11/29/2018 0:00,29.45,1: Good data
11/30/2018 0:00, ,255: No data exists
12/1/2018 0:00,34.67,1: Good data
12/2/2018 0:00,29.82,1: Good data
12/3/2018 0:00,27.99,1: Good data
12/4/2018 0:00,22.38,1: Good data
12/5/2018 0:00,20.87,1: Good data
12/6/2018 0:00, ,255: No data exists
12/7/2018 0:00, ,255: No data exists
12/8/2018 0:00, ,255: No data exists
12/9/2018 0:00, ,255: No data exists
12/10/2018 0:00, ,255: No data exists
12/11/2018 0:00, ,255: No data exists
12/12/2018 0:00, ,255: No data exists
12/13/2018 0:00, ,255: No data exists
12/14/2018 0:00, ,255: No data exists
12/15/2018 0:00, ,255: No data exists
12/16/2018 0:00, ,255: No data exists
12/17/2018 0:00, ,255: No data exists
12/18/2018 0:00, ,255: No data exists
12/19/2018 0:00, ,255: No data exists
12/20/2018 0:00, ,255: No data exists
12/21/2018 0:00, ,255: No data exists
12/22/2018 0:00, ,255: No data exists
12/23/2018 0:00, ,255: No data exists
12/24/2018 0:00, ,255: No data exists
12/25/2018 0:00, ,255: No data exists
12/26/2018 0:00, ,255: No data exists
12/27/2018 0:00, ,255: No data exists
12/28/2018 0:00, ,255: No data exists
12/29/2018 0:00, ,255: No data exists
12/30/2018 0:00, ,255: No data exists
12/31/2018 0:00, ,255: No data exists
1/1/2019 0:00, ,255: No data exists
1/2/2019 0:00, ,255: No data exists
1/3/2019 0:00, ,255: No data exists
1/4/2019 0:00, ,255: No data exists
1/5/2019 0:00,13.42,1: Good data
1/6/2019 0:00,12.76,1: Good data
1/7/2019 0:00,49.31,1: Good data
1/8/2019 0:00,105.71,1: Good data
1/9/2019 0:00,111.82,1: Good data
1/10/2019 0:00, ,170: Unreliable Data
1/11/2019 0:00, ,170: Unreliable Data
1/12/2019 0:00, ,170: Unreliable Data
1/13/2019 0:00, ,170: Unreliable Data
1/14/2019 0:00, ,170: Unreliable Data
1/15/2019 0:00, ,170: Unreliable Data
1/16/2019 0:00, ,170: Unreliable Data
1/17/2019 0:00, ,170: Unreliable Data
1/18/2019 0:00, ,170: Unreliable Data
1/19/2019 0:00, ,170: Unreliable Data
1/20/2019 0:00, ,170: Unreliable Data
1/21/2019 0:00, ,170: Unreliable Data
1/22/2019 0:00, ,170: Unreliable Data
1/23/2019 0:00, ,170: Unreliable Data
1/24/2019 0:00, ,170: Unreliable Data
1/25/2019 0:00, ,170: Unreliable Data
1/26/2019 0:00, ,170: Unreliable Data
1/27/2019 0:00, ,170: Unreliable Data
1/28/2019 0:00, ,170: Unreliable Data
1/29/2019 0:00, ,170: Unreliable Data
1/30/2019 0:00,137.44,1: Good data
1/31/2019 0:00, ,170: Unreliable Data
2/1/2019 0:00,112.95,1: Good data
2/2/2019 0:00,113.54,1: Good data
2/3/2019 0:00, ,170: Unreliable Data
2/4/2019 0:00,177.63,1: Good data
2/5/2019 0:00,219.78,1: Good data
2/6/2019 0:00, ,255: No data exists
2/7/2019 0:00,138.52,1: Good data
2/8/2019 0:00,109.24,1: Good data
2/9/2019 0:00,91.34,1: Good data
2/10/2019 0:00,80.8,1: Good data
2/11/2019 0:00,71.68,1: Good data
2/12/2019 0:00,62.29,1: Good data
2/13/2019 0:00,56.44,1: Good data
2/14/2019 0:00,223.75,1: Good data
2/15/2019 0:00, ,170: Unreliable Data
2/16/2019 0:00, ,170: Unreliable Data
2/17/2019 0:00,111.35,1: Good data
2/18/2019 0:00,112.71,1: Good data
2/19/2019 0:00,101.9,1: Good data
2/20/2019 0:00,86.31,1: Good data
2/21/2019 0:00,108.67,1: Good data
2/22/2019 0:00,168.9,1: Good data
2/23/2019 0:00,147.09,1: Good data
2/24/2019 0:00,124.47,1: Good data
2/25/2019 0:00,106.22,1: Good data
2/26/2019 0:00,91.53,1: Good data
2/27/2019 0:00,111.35,1: Good data
2/28/2019 0:00, ,170: Unreliable Data
3/1/2019 0:00,81.3,1: Good data
3/2/2019 0:00,95.66,1: Good data
3/3/2019 0:00, ,170: Unreliable Data
3/4/2019 0:00, ,170: Unreliable Data
3/5/2019 0:00,154.22,1: Good data
3/6/2019 0:00, ,170: Unreliable Data
3/7/2019 0:00, ,170: Unreliable Data
3/8/2019 0:00, ,170: Unreliable Data
3/9/2019 0:00,75.15,1: Good data
3/10/2019 0:00, ,170: Unreliable Data
3/11/2019 0:00,81.48,1: Good data
3/12/2019 0:00,68.22,1: Good data
3/13/2019 0:00, ,170: Unreliable Data
3/14/2019 0:00, ,170: Unreliable Data
3/15/2019 0:00,53.16,1: Good data
3/16/2019 0:00,43.97,1: Good data
3/17/2019 0:00, ,170: Unreliable Data
3/18/2019 0:00, ,170: Unreliable Data
3/19/2019 0:00,29.76,1: Good data
3/20/2019 0:00,33.71,1: Good data
3/21/2019 0:00,34.25,1: Good data
3/22/2019 0:00,36.63,1: Good data
3/23/2019 0:00, ,170: Unreliable Data
3/24/2019 0:00, ,170: Unreliable Data
3/25/2019 0:00, ,170: Unreliable Data
3/26/2019 0:00, ,170: Unreliable Data
3/27/2019 0:00, ,170: Unreliable Data
3/28/2019 0:00, ,170: Unreliable Data
3/29/2019 0:00, ,170: Unreliable Data
3/30/2019 0:00, ,170: Unreliable Data
3/31/2019 0:00,46.51,1: Good data
4/1/2019 0:00,41.81,1: Good data
4/2/2019 0:00,32.8,1: Good data
4/3/2019 0:00,28.86,1: Good data
4/4/2019 0:00,26.77,1: Good data
4/5/2019 0:00, ,170: Unreliable Data
4/6/2019 0:00,25.8,1: Good data
4/7/2019 0:00,30.59,1: Good data
4/8/2019 0:00,23.86,1: Good data
4/9/2019 0:00,27.05,1: Good data
4/10/2019 0:00, ,170: Unreliable Data
4/11/2019 0:00,29.21,1: Good data
4/12/2019 0:00,46.01,1: Good data
4/13/2019 0:00,76.12,1: Good data
4/14/2019 0:00,44.48,1: Good data
4/15/2019 0:00,31.89,1: Good data
4/16/2019 0:00,24.52,1: Good data
4/17/2019 0:00,21.61,1: Good data
4/18/2019 0:00,19.55,1: Good data
4/19/2019 0:00,17.99,1: Good data
4/20/2019 0:00,25.54,1: Good data
4/21/2019 0:00,25.65,1: Good data
4/22/2019 0:00,30.21,1: Good data
4/23/2019 0:00, ,170: Unreliable Data
4/24/2019 0:00, ,170: Unreliable Data
4/25/2019 0:00, ,170: Unreliable Data
4/26/2019 0:00, ,255: No data exists
4/27/2019 0:00,38.35,1: Good data
4/28/2019 0:00,43.16,1: Good data
4/29/2019 0:00,46.52,1: Good data
4/30/2019 0:00,67.65,1: Good data
5/1/2019 0:00,62.12,1: Good data
5/2/2019 0:00,60.54,1: Good data
5/3/2019 0:00,64.45,1: Good data
5/4/2019 0:00, ,170: Unreliable Data
5/5/2019 0:00,41.5,1: Good data
5/6/2019 0:00,42.79,1: Good data
5/7/2019 0:00,39.79,1: Good data
5/8/2019 0:00,36.88,1: Good data
5/9/2019 0:00,37.21,1: Good data
5/10/2019 0:00,38.67,1: Good data
5/11/2019 0:00,37.74,1: Good data
5/12/2019 0:00,38.91,1: Good data
5/13/2019 0:00,41.24,1: Good data
5/14/2019 0:00,44.39,1: Good data
5/15/2019 0:00, ,170: Unreliable Data
5/16/2019 0:00, ,170: Unreliable Data
5/17/2019 0:00,37.66,1: Good data
5/18/2019 0:00, ,170: Unreliable Data
5/19/2019 0:00, ,170: Unreliable Data
5/20/2019 0:00, ,170: Unreliable Data
5/21/2019 0:00, ,170: Unreliable Data
5/22/2019 0:00,57.14,1: Good data
5/23/2019 0:00, ,255: No data exists
5/24/2019 0:00,52.38,1: Good data
5/25/2019 0:00,49.68,1: Good data
5/26/2019 0:00,49.91,1: Good data
5/27/2019 0:00,47.14,1: Good data
5/28/2019 0:00,49.26,1: Good data
5/29/2019 0:00,49.25,1: Good data
5/30/2019 0:00,49.91,1: Good data
5/31/2019 0:00,46.03,1: Good data
